region_id,region_type,region
9775,city,Albany; KY; Clinton County
97749,zip,94542; CA; San Francisco-Oakland-Hayward; Alameda County; Hayward
97748,zip,94541
97746,zip,94539
97745,zip,94538
97743,zip,94536
97742,zip,94535; CA; Vallejo-Fairfield; Solano County; Fairfield
97741,zip,94534; CA; Vallejo-Fairfield; Solano County; Fairfield
97740,zip,94533; CA; Vallejo-Fairfield; Solano County; Fairfield
97739,zip,94531
97738,zip,94530; CA; San Francisco-Oakland-Hayward; Contra Costa County; El Cerrito
97736,zip,94528; CA; San Francisco-Oakland-Hayward; Contra Costa County; Diablo
97734,zip,94526
97733,zip,94525; CA; San Francisco-Oakland-Hayward; Contra Costa County; Crockett
97731,zip,94523
9773,city,Melber; KY; Mayfield; Graves County
97729,zip,94521
97728,zip,94520
97727,zip,94519; CA; San Francisco-Oakland-Hayward; Contra Costa County; Concord
97726,zip,94518; CA; San Francisco-Oakland-Hayward; Contra Costa County; Concord
97725,zip,94517; CA; San Francisco-Oakland-Hayward; Contra Costa County; Clayton
97724,zip,94516; CA; San Francisco-Oakland-Hayward; Contra Costa County; Canyon
97723,zip,94515; CA; Napa; Napa County; Calistoga
97722,zip,94514; CA; San Francisco-Oakland-Hayward; Contra Costa County; Byron
97721,zip,94513
97720,zip,94512; CA; Vallejo-Fairfield; Solano County; Birds Landing
97719,zip,94511; CA; San Francisco-Oakland-Hayward; Contra Costa County; Bethel Island
97718,zip,94510; CA; Vallejo-Fairfield; Solano County; Benicia
97717,zip,94509
97716,zip,94508; CA; Napa; Napa County; Angwin
97715,zip,94507; CA; San Francisco-Oakland-Hayward; Contra Costa County; Alamo
97714,zip,94506
97713,zip,94503; CA; Napa; Napa County; American Canyon
97712,zip,94502; CA; San Francisco-Oakland-Hayward; Alameda County; Alameda
97711,zip,94501
97704,zip,94404
97703,zip,94403
97702,zip,94402
97701,zip,94401; CA; San Francisco-Oakland-Hayward; San Mateo County; San Mateo
9770,city,Maysville; MO; St. Joseph; DeKalb County
977,county,Dallas County; MO; Springfield
97696,zip,94306
97695,zip,94305; CA; San Jose-Sunnyvale-Santa Clara; Santa Clara County; Stanford
97694,zip,94304; CA; San Jose-Sunnyvale-Santa Clara; Santa Clara County; Palo Alto
97693,zip,94303
97691,zip,94301; CA; San Jose-Sunnyvale-Santa Clara; Santa Clara County; Palo Alto
9769,city,Matthews; MO; New Madrid County
9768,city,Marshalltown; IA; Marshall County
9767,city,Marriottsville; MD; Baltimore-Columbia-Towson; Howard County
9766,city,Marion; WI; Waupaca County
9765,city,Marathon; OH; Cincinnati; Clermont County
9764,city,Manns Choice; PA; Bedford County
9763,city,Clairfield; TN; Claiborne County
97610,zip,94158; CA; San Francisco-Oakland-Hayward; San Francisco County; San Francisco
9761,city,Charleston; TN; Cleveland; Bradley County
976,county,Dallas County; IA; Des Moines-West Des Moines
97588,zip,94134; CA; San Francisco-Oakland-Hayward; San Francisco County; San Francisco
97587,zip,94133
97586,zip,94132
97585,zip,94131
97583,zip,94129; CA; San Francisco-Oakland-Hayward; San Francisco County; San Francisco
97581,zip,94127; CA; San Francisco-Oakland-Hayward; San Francisco County; San Francisco
97578,zip,94124; CA; San Francisco-Oakland-Hayward; San Francisco County; San Francisco
97577,zip,94123
97576,zip,94122
97575,zip,94121
97572,zip,94118
97571,zip,94117
97570,zip,94116
97569,zip,94115
97568,zip,94114
97567,zip,94112
97566,zip,94111; CA; San Francisco-Oakland-Hayward; San Francisco County; San Francisco
97565,zip,94110
97564,zip,94109
97563,zip,94108
97562,zip,94107
97560,zip,94105
9756,city,Talking Rock; GA; Atlanta-Sandy Springs-Roswell; Pickens County
97559,zip,94104; CA; San Francisco-Oakland-Hayward; San Francisco County; San Francisco
97558,zip,94103
97557,zip,94102; CA; San Francisco-Oakland-Hayward; San Francisco County; San Francisco
97551,zip,94089; CA; San Jose-Sunnyvale-Santa Clara; Santa Clara County; Sunnyvale
97549,zip,94087
97548,zip,94086
97547,zip,94085; CA; San Jose-Sunnyvale-Santa Clara; Santa Clara County; Sunnyvale
97545,zip,94080; CA; San Francisco-Oakland-Hayward; San Mateo County; South San Francisco
97544,zip,94074; CA; San Francisco-Oakland-Hayward; San Mateo County; San Gregorio
97542,zip,94070
97540,zip,94066; CA; San Francisco-Oakland-Hayward; San Mateo County; San Bruno
9754,city,Stockton; AL; Daphne-Fairhope-Foley; Baldwin County
97539,zip,94065; CA; San Francisco-Oakland-Hayward; San Mateo County; Redwood City
97537,zip,94063; CA; San Francisco-Oakland-Hayward; San Mateo County; Redwood City
97536,zip,94062
97535,zip,94061
97534,zip,94060; CA; San Francisco-Oakland-Hayward; San Mateo County; Pescadero
97531,zip,94044; CA; San Francisco-Oakland-Hayward; San Mateo County; Pacifica
97530,zip,94043
97528,zip,94041; CA; San Jose-Sunnyvale-Santa Clara; Santa Clara County; Mountain View
97527,zip,94040
97525,zip,94038; CA; San Francisco-Oakland-Hayward; San Mateo County; Moss Beach
97524,zip,94037; CA; San Francisco-Oakland-Hayward; San Mateo County; Montara
97521,zip,94030; CA; San Francisco-Oakland-Hayward; San Mateo County; Millbrae
97519,zip,94028; CA; San Francisco-Oakland-Hayward; San Mateo County; Portola Valley
97518,zip,94027; CA; San Francisco-Oakland-Hayward; San Mateo County; Atherton
97516,zip,94025
97515,zip,94024; CA; San Jose-Sunnyvale-Santa Clara; Santa Clara County; Los Altos
97513,zip,94022
97512,zip,94021; CA; San Francisco-Oakland-Hayward; San Mateo County; Pescadero
97511,zip,94020; CA; San Francisco-Oakland-Hayward; San Mateo County; La Honda
97510,zip,94019; CA; San Francisco-Oakland-Hayward; San Mateo County; Half Moon Bay
97509,zip,94018; CA; San Francisco-Oakland-Hayward; San Mateo County; Half Moon Bay
97506,zip,94015
97505,zip,94014; CA; San Francisco-Oakland-Hayward; San Mateo County; Daly City
97501,zip,94010
97500,zip,94005; CA; San Francisco-Oakland-Hayward; San Mateo County; Brisbane
975,county,Dallas County; AR
97498,zip,94002
97497,zip,93962; CA; Salinas; Monterey County
97496,zip,93960; CA; Salinas; Monterey County; Soledad
97495,zip,93955; CA; Salinas; Monterey County; Seaside
97494,zip,93954; CA; Salinas; Monterey County; San Lucas
97493,zip,93953; CA; Salinas; Monterey County; Del Monte Forest
97492,zip,93950; CA; Salinas; Monterey County; Pacific Grove
97488,zip,93940; CA; Salinas; Monterey County; Monterey
97487,zip,93933; CA; Salinas; Monterey County; Marina
97486,zip,93932; CA; Salinas; Monterey County; Lockwood
97485,zip,93930; CA; Salinas; Monterey County; King City
97484,zip,93928; CA; Salinas; Monterey County; King City
97483,zip,93927; CA; Salinas; Monterey County; Greenfield
97482,zip,93926; CA; Salinas; Monterey County; Gonzales
97481,zip,93925; CA; Salinas; Monterey County; Chualar
97480,zip,93924; CA; Salinas; Monterey County; Carmel Valley
97479,zip,93923; CA; Salinas; Monterey County; Carmel-by-the-Sea
97477,zip,93921; CA; Salinas; Monterey County; Carmel-by-the-Sea
97476,zip,93920; CA; Salinas; Monterey County; Big Sur
97473,zip,93908; CA; Salinas; Monterey County
97472,zip,93907; CA; Salinas; Monterey County
97471,zip,93906; CA; Salinas; Monterey County
97470,zip,93905; CA; Salinas; Monterey County
97468,zip,93901; CA; Salinas; Monterey County
97436,zip,93728; CA; Fresno; Fresno County
97435,zip,93727; CA; Fresno; Fresno County
97434,zip,93726; CA; Fresno; Fresno County
97433,zip,93725; CA; Fresno; Fresno County
97431,zip,93722
97430,zip,93721; CA; Fresno; Fresno County
97429,zip,93720; CA; Fresno; Fresno County
97422,zip,93711; CA; Fresno; Fresno County
97421,zip,93710
97417,zip,93706; CA; Fresno; Fresno County
97416,zip,93705; CA; Fresno; Fresno County
97415,zip,93704; CA; Fresno; Fresno County
97414,zip,93703; CA; Fresno; Fresno County
97413,zip,93702; CA; Fresno; Fresno County
97412,zip,93701; CA; Fresno; Fresno County
97411,zip,93675; CA; Fresno; Fresno County; Squaw Valley
97410,zip,93673; CA; Fresno; Fresno County; Kingsburg
9741,city,Unadilla; GA; Dooly County
97409,zip,93670; CA; Visalia-Porterville; Tulare County; Visalia
97408,zip,93669; CA; Madera; Madera County; North Fork
97407,zip,93668; CA; Fresno; Fresno County; Tranquillity
97406,zip,93667; CA; Fresno; Fresno County; Tollhouse
97405,zip,93666; CA; Visalia-Porterville; Tulare County; Dinuba
97404,zip,93665; CA; Merced; Merced County; Dos Palos
97403,zip,93664; CA; Fresno; Fresno County; Shaver Lake
97402,zip,93662; CA; Fresno; Fresno County; Selma
97400,zip,93660; CA; Fresno; Fresno County; San Joaquin
974,county,Dallas County; AL; Selma
97399,zip,93657; CA; Fresno; Fresno County; Sanger
97398,zip,93656; CA; Fresno; Fresno County; Riverdale
97397,zip,93654; CA; Fresno; Fresno County; Reedley
97396,zip,93653; CA; Madera; Madera County; Raymond
97395,zip,93652; CA; Fresno; Fresno County; Raisin City
97394,zip,93651; CA; Fresno; Fresno County; Prather
97393,zip,93650; CA; Fresno; Fresno County
97391,zip,93648; CA; Fresno; Fresno County; Parlier
97390,zip,93647; CA; Visalia-Porterville; Tulare County; Orosi
97389,zip,93646; CA; Fresno; Fresno County; Orange Cove
97388,zip,93645; CA; Madera; Madera County; O Neals
97387,zip,93644; CA; Madera; Madera County; Oakhurst
97386,zip,93643; CA; Madera; Madera County; North Fork
97384,zip,93641; CA; Fresno; Fresno County; Miramonte
97383,zip,93640; CA; Fresno; Fresno County; Mendota
97381,zip,93638; CA; Madera; Madera County
97380,zip,93637; CA; Madera; Madera County
9738,city,Maggie Valley; NC; Asheville; Haywood County
97379,zip,93635; CA; Merced; Merced County; Los Banos
97378,zip,93634; CA; Fresno; Fresno County; Lakeshore
97377,zip,93633; CA; Fresno; Fresno County; Hume
97376,zip,93631; CA; Fresno; Fresno County; Kingsburg
97375,zip,93630; CA; Fresno; Fresno County; Kerman
97374,zip,93628; CA; Fresno; Fresno County; Hume
97372,zip,93626; CA; Fresno; Fresno County; Friant
97371,zip,93625; CA; Fresno; Fresno County; Fowler
97370,zip,93624; CA; Fresno; Fresno County; Five Points
97369,zip,93623; CA; Mariposa County; Fish Camp
97368,zip,93622; CA; Fresno; Fresno County; Firebaugh
97367,zip,93621; CA; Fresno; Fresno County; Dunlap
97366,zip,93620; CA; Merced; Merced County; Dos Palos
97365,zip,93619
97364,zip,93618; CA; Visalia-Porterville; Tulare County; Dinuba
97363,zip,93616; CA; Fresno; Fresno County; Del Rey
97362,zip,93615; CA; Visalia-Porterville; Tulare County; Cutler
97361,zip,93614; CA; Madera; Madera County; Coarsegold
9736,city,Lower Augusta Township; PA; Sunbury; Northumberland County
97359,zip,93612
97358,zip,93611
97357,zip,93610; CA; Madera; Madera County; Chowchilla
97356,zip,93609; CA; Fresno; Fresno County; Caruthers
97355,zip,93608; CA; Fresno; Fresno County; Cantua Creek
97353,zip,93606; CA; Fresno; Fresno County
97352,zip,93605; CA; Fresno; Fresno County; Big Creek
97351,zip,93604; CA; Madera; Madera County; Bass Lake
97350,zip,93603; CA; Visalia-Porterville; Tulare County; Badger
9735,city,Los Molinos; CA; Red Bluff; Tehama County
97349,zip,93602; CA; Fresno; Fresno County; Auberry
97348,zip,93601; CA; Madera; Madera County; Ahwahnee
97345,zip,93592; CA; Inyo County; Homewood Canyon-Valley Wells
97344,zip,93591; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County; Palmdale
97339,zip,93563; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County; Valyermo
97338,zip,93562; CA; Riverside-San Bernardino-Ontario; San Bernardino County; Trona
97337,zip,93561; CA; Bakersfield; Kern County; Tehachapi
97336,zip,93560; CA; Bakersfield; Kern County; Rosamond
97333,zip,93555; CA; Bakersfield; Kern County; Ridgecrest
97332,zip,93554; CA; Bakersfield; Kern County; Randsburg
97331,zip,93553; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County; Pearblossom
97330,zip,93552; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County; Palmdale
97329,zip,93551
97328,zip,93550; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County; Palmdale
97327,zip,93549; CA; Inyo County; Olancha
97326,zip,93546; CA; Mono County; Mammoth Lakes
97325,zip,93545; CA; Inyo County; Lone Pine
97324,zip,93544; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County; Llano
97323,zip,93543; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County; Littlerock
97321,zip,93541; CA; Mono County; Lee Vining
97319,zip,93536
97318,zip,93535
97317,zip,93534
97316,zip,93532; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County; Lake Hughes
97315,zip,93531; CA; Bakersfield; Kern County; Keene
97314,zip,93530; CA; Inyo County; Keeler
97313,zip,93529; CA; Mono County; June Lake
97311,zip,93527; CA; Bakersfield; Kern County; Inyokern
97310,zip,93526; CA; Inyo County; Independence
9731,city,Cassel; CA; Redding; Shasta County
97308,zip,93523; CA; Bakersfield; Kern County; Edwards
97307,zip,93522; CA; Inyo County; Darwin
97306,zip,93519; CA; Bakersfield; Kern County; Mojave
97305,zip,93518; CA; Bakersfield; Kern County; Caliente
97304,zip,93517; CA; Mono County; Bridgeport
97303,zip,93516; CA; Bakersfield; Kern County; Boron
97301,zip,93514; CA; Inyo County; Bishop
97300,zip,93513; CA; Inyo County; Big Pine
973,county,Dallam County; TX
97299,zip,93512; CA; Mono County; Benton
97298,zip,93510; CA; Los Angeles-Long Beach-Anaheim; Los Angeles County; Acton
97297,zip,93505; CA; Bakersfield; Kern County; California City
97294,zip,93501; CA; Bakersfield; Kern County; Mojave
97291,zip,93465; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Templeton
9729,city,Carleton; MI; Monroe; Monroe County
97289,zip,93463; CA; Santa Maria-Santa Barbara; Santa Barbara County; Solvang
97288,zip,93461; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Shandon
97287,zip,93460; CA; Santa Maria-Santa Barbara; Santa Barbara County; Santa Ynez
97286,zip,93458; CA; Santa Maria-Santa Barbara; Santa Barbara County; Santa Maria
97283,zip,93455; CA; Santa Maria-Santa Barbara; Santa Barbara County; Santa Maria
97282,zip,93454; CA; Santa Maria-Santa Barbara; Santa Barbara County; Santa Maria
97281,zip,93453; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Simmler
97280,zip,93452; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; San Simeon
9728,city,Town Of Cameron; NY; Corning; Steuben County
97279,zip,93451; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; San Miguel
97278,zip,93450; CA; Salinas; Monterey County; San Ardo
97277,zip,93449; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Pismo Beach
97274,zip,93446; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Paso Robles
97273,zip,93445; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Oceano
97272,zip,93444; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Nipomo
97270,zip,93442; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Morro Bay
97269,zip,93441; CA; Santa Maria-Santa Barbara; Santa Barbara County; Los Olivos
97268,zip,93440; CA; Santa Maria-Santa Barbara; Santa Barbara County; Los Alamos
97265,zip,93436; CA; Santa Maria-Santa Barbara; Santa Barbara County; Lompoc
97264,zip,93435; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Harmony
97263,zip,93434; CA; Santa Maria-Santa Barbara; Santa Barbara County; Guadalupe
97262,zip,93433; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Grover Beach
97261,zip,93432; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Creston
97260,zip,93430; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Cayucos
9726,city,Califon; NJ; New York-Newark-Jersey City; Hunterdon County
97259,zip,93429; CA; Santa Maria-Santa Barbara; Santa Barbara County; Casmalia
97258,zip,93428; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Cambria
97257,zip,93427; CA; Santa Maria-Santa Barbara; Santa Barbara County; Buellton
97256,zip,93426; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Bradley
97255,zip,93424; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Avila Beach
97253,zip,93422; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Atascadero
97251,zip,93420; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Arroyo Grande
97244,zip,93405; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; San Luis Obispo
97242,zip,93402; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; Los Osos
97241,zip,93401; CA; San Luis Obispo-Paso Robles-Arroyo Grande; San Luis Obispo County; San Luis Obispo
9723,city,Smithers; WV; Beckley; Fayette County
97229,zip,93314; CA; Bakersfield; Kern County; Rosedale
97228,zip,93313; CA; Bakersfield; Kern County
97227,zip,93312
97226,zip,93311; CA; Bakersfield; Kern County
97225,zip,93309; CA; Bakersfield; Kern County
97224,zip,93308; CA; Bakersfield; Kern County; Oildale
97223,zip,93307; CA; Bakersfield; Kern County
97222,zip,93306; CA; Bakersfield; Kern County
97221,zip,93305; CA; Bakersfield; Kern County
97220,zip,93304; CA; Bakersfield; Kern County
97217,zip,93301; CA; Bakersfield; Kern County
97216,zip,93292; CA; Visalia-Porterville; Tulare County; Visalia
97215,zip,93291; CA; Visalia-Porterville; Tulare County; Visalia
97213,zip,93287; CA; Bakersfield; Kern County; Woody
97212,zip,93286; CA; Visalia-Porterville; Tulare County; Woodlake
97211,zip,93285; CA; Bakersfield; Kern County; Wofford Heights
97210,zip,93283; CA; Bakersfield; Kern County; Weldon
9721,city,Saint Paul; IA; Fort Madison-Keokuk; Lee County
97209,zip,93282; CA; Visalia-Porterville; Tulare County; Tulare
97208,zip,93280; CA; Bakersfield; Kern County; Wasco
97205,zip,93277; CA; Visalia-Porterville; Tulare County; Visalia
97204,zip,93276; CA; Bakersfield; Kern County; Tupman
97202,zip,93274; CA; Visalia-Porterville; Tulare County; Tulare
97201,zip,93272; CA; Visalia-Porterville; Tulare County; Tipton
97200,zip,93271; CA; Visalia-Porterville; Tulare County; Three Rivers
9720,city,Sac City; IA; Sac County
972,county,Dakota County; NE; Sioux City
97199,zip,93270; CA; Visalia-Porterville; Tulare County; Terra Bella
97198,zip,93268; CA; Bakersfield; Kern County; Taft
97197,zip,93267; CA; Visalia-Porterville; Tulare County; Strathmore
97196,zip,93266; CA; Hanford-Corcoran; Kings County; Stratford
97195,zip,93265; CA; Visalia-Porterville; Tulare County; Springville
97194,zip,93263; CA; Bakersfield; Kern County; Shafter
97192,zip,93261; CA; Visalia-Porterville; Tulare County; Richgrove
97191,zip,93260; CA; Visalia-Porterville; Tulare County; Posey
97190,zip,93258; CA; Visalia-Porterville; Tulare County; Tulare
9719,city,Tatums; OK; Ardmore; Carter County
97189,zip,93257; CA; Visalia-Porterville; Tulare County; Porterville
97188,zip,93256; CA; Visalia-Porterville; Tulare County; Pixley
97187,zip,93255; CA; Bakersfield; Kern County; Onyx
97185,zip,93252; CA; Oxnard-Thousand Oaks-Ventura; Ventura County; Maricopa
97184,zip,93251; CA; Bakersfield; Kern County; Mc Kittrick
97183,zip,93250; CA; Bakersfield; Kern County; Mc Farland
97182,zip,93249; CA; Bakersfield; Kern County; Lost Hills
97181,zip,93247; CA; Visalia-Porterville; Tulare County; Lindsay
